0000221535	CARITAS DIECEZJI LEGNICKIEJ	313040.74
0000036364	STOWARZYSZENIE POMOCY CHORYM NA DYSTROPHIE MUSCULORUM	312773.40
0000065481	STOWARZYSZENIE IM SUE RYDER	312163.03
0000003109	TOWARZYSTWO OPIEKI NAD ZWIERZĘTAMI ''FAUNA'' W RUDZIE ŚLĄSKIEJ	311978.46
0000160724	STOWARZYSZENIE RODZICÓW I PRZYJACIÓŁ DZIECI Z WADĄ SŁUCHU ORATOR	311669.36
0000270540	KRAJOWE TOWARZYSTWO AUTYZMU ODDZIAŁ W ŁODZI	311538.07
0000007685	FUNDACJA DOM RODZINNEJ REHABILITACJI DZIECI Z PORAŻENIEM MÓZGOWYM	311064.58
0000274785	CARITAS ARCHIDIECEZJI ŁÓDZKIEJ ORGANIZACJA POŻYTKU PUBLICZNEGO	309238.57
0000344726	TOWARZYSTWO OPIEKI NAD ZWIERZĘTAMI W POLSCE - ODDZIAŁ W ZABRZU	307910.27
0000221146	FUNDACJA ''OTWARTYCH SERC'' IM. BOGUSŁAWY NYKIEL OSTROWSKIEJ	307870.53
0000331638	STOWARZYSZENIE RODZICÓW DZIECI CHORYCH ''TO MA SENS''	307796.18
0000213751	CARITAS DIECEZJI SANDOMIERSKIEJ	307305.95
0000100960	STOWARZYSZENIE ''DAĆ NADZIEJĘ''	302841.82
0000076882	WIELKOPOLSKIE STOWARZYSZENIE WOLONTARIUSZY OPIEKI PALIATYWNEJ ''HOSPICJUM DOMOWE''	300442.73
0000198933	TOWARZYSTWO PRZYJACIÓŁ DZIECI ODDZIAŁ DOLNOŚLĄSKI	296983.65
0000291681	HELPFUL HAND	295480.59
0000184746	STOWARZYSZENIE POMOCY OSOBOM Z NIEPEŁNOSPRAWNOŚCIĄ UMYSŁOWĄ ''JESTEM''	292551.92
0000237645	ALMA SPEI HOSPICJUM DLA DZIECI	291929.33
0000055636	POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z UPOŚLEDZENIEM UMYSŁOWYM, KOŁO W PSZCZYNIE	289600.65
0000037031	FUNDACJA ''ORLEN-DAR SERCA''	288741.36
0000028246	FUNDACJA IM. BRATA ALBERTA	288111.53
0000207304	STOWARZYSZENIE SIEMACHA	285810.16
0000107957	POLSKI KOMITET NARODOWY FUNDUSZU NARODÓW ZJEDNOCZONYCH NA RZECZ DZIECI - UNICEF	285558.16
0000015352	KOMITET POMOCY DLA ZWIERZĄT	280623.48
0000061527	SALEZJAŃSKIE STOWARZYSZENIE WYCHOWANIA MŁODZIEŻY	280368.94
0000222993	CARITAS DIECEZJI SOSNOWIECKIEJ	279573.22
0000069136	FUNDACJA ROZWOJU KARDIOCHIRURGII IM. PROFESORA ZBIGNIEWA RELIGI	278099.11
0000086043	WARMIŃSKO-MAZURSKI ZWIĄZEK PIŁKI NOŻNEJ	275383.37
0000274681	CARITAS DIECEZJI BYDGOSKIEJ	273819.08
0000268931	FUNDACJA ''BREAD OF LIFE''	271088.52
0000174905	POLSKA FUNDACJA POMOCY DZIECIOM NIEDOSŁYSZĄCYM ''ECHO''	270219.22
0000110888	POLSKIE TOWARZYSTWO STWARDNIENIA ROZSIANEGO ODDZIAŁ WARSZAWSKI	270134.18
0000169865	ZWIĄZEK LUBUSKICH ORGANIZACJI POZARZĄDOWYCH	269624.58
0000015960	STOWARZYSZENIE OPIEKI HOSPICYJNEJ I PALIATYWNEJ ''HOSPICJUM'' W CHORZOWIE	269340.75
0000122672	AEROKLUB POLSKI	265778.77
0000208157	FUNDACJA AZYLU KOCI ŚWIAT	262027.51
0000249454	STOWARZYSZENIE PRZYJACIÓŁ LUDZKIEGO ŻYCIA	259841.42
0000286932	POLSKA FUNDACJA WSPIERANIA CHORYCH NA FENYLOKETONURIĘ, MUKOWISCYDOZĘ I INNE CHOROBY METABOLICZNE JAŚ I MAŁGOSIA	257853.14
0000283814	ZWIĄZEK HARCERSTWA POLSKIEGO CHORĄGIEW ŁÓDZKA	257740.73
0000195886	CARITAS ARCHIDIECEZJI GNIEŹNIEŃSKIEJ	255661.88
0000140437	POLSKIE STOWARZYSZENIE OBROŃCÓW ŻYCIA CZŁOWIEKA	255603.51
0000114639	STOWARZYSZENIE NA RZECZ OSÓB Z UPOŚLEDZENIEM UMYSŁOWYM ''RAZEM''	255543.50
0000273051	ZWIĄZEK HARCERSTWA POLSKIEGO CHORĄGIEW ŚLĄSKA	255088.06
0000089541	STOWARZYSZENIE POMOCY OSOBOM NIEPEŁNOSPRAWNYM ''BEZ BARIER''	254607.09
0000266321	ZWIĄZEK HARCERSTWA POLSKIEGO - CHORĄGIEW WIELKOPOLSKA	253880.17
0000208214	STOWARZYSZENIE POMOCY CHORYM Z ZESPOŁEM TURNERA	253301.91
0000163366	STOWARZYSZENIE ''ZIEMIA BOLESŁAWIECKA''	251468.31
0000085133	KOŁO POLSKIEGO STOWARZYSZENIA NA RZECZ OSÓB Z UPOŚLEDZENIEM UMYSŁOWYM	251417.54
0000074781	FUNDACJA PRZYJACIÓŁKA	249753.09
0000157946	FUNDACJA ''KROMKA CHLEBA''	245423.09
0000071891	FUNDACJA ''ŚWIATŁO - ŻYCIE''	244180.28
0000206719	PODWÓJNY UŚMIECH. STOWARZYSZENIE NA RZECZ BLIŹNIĄT.	241366.27
0000017257	FUNDACJA ŚW.FRANCISZKA''POMÓŻ ZWIERZĘTOM-NASZYM MAŁYM BRACIOM''	240363.22
0000083782	FUNDACJA GODNE ŻYCIE	239171.60
0000119251	FUNDACJA PEGASUS	237939.24
0000373309	FUNDACJA ''GŁOSEM ZWIERZĄT''	236317.87
0000240766	FUNDACJA ROZWOJU LOKALNEGO ''PARASOL''	234686.85
0000071851	FUNDACJA ''BĄDŹ CZŁOWIEKIEM''	233523.21
0000032522	STOWARZYSZENIE AUXILIUM ''HOSPICJUM ŚW. ARNOLDA JANSSENA W NYSIE''	232255.95
0000132424	DOMY WSPÓLNOTY CHLEB ŻYCIA	230446.17
0000227661	FUNDACJA IMIENIA LESZKA PODKAŃSKIEGO	229354.03
0000246136	FUNDACJA POMOCY OSOBOM NIEPEŁNOSPRAWNYM ''AMI''	227546.12
0000117587	FUNDACJA POMOCY DZIECIOM IM.STANISŁAWY BIEŃCZAK	227367.45
0000140007	OBYWATELSKA FUNDACJA POMOCY DZIECIOM W WARSZAWIE	225574.81
0000120807	FUNDACJA BANKU ZACHODNIEGO WBK S.A.	223598.61
0000081499	STOWARZYSZENIE WYJĄTKOWE SERCE	222187.04
0000226783	CARITAS ARCHIDIECEZJI CZĘSTOCHOWSKIEJ	222017.10
0000134684	TOWARZYSTWO PRZYJACIÓŁ DZIECI ZARZĄD MAZOWIECKIEGO ODDZIAŁU WOJEWÓDZKIEGO	221074.77
0000084062	FUNDACJA WSPIERANIA ALPINIZMU POLSKIEGO IM. JERZEGO KUKUCZKI	220991.89
0000151113	FUNDACJA RODZIN ADOPCYJNYCH	219909.87
0000204819	CARITAS ARCHIDIECEZJI LUBELSKIEJ	219718.96
0000133286	FUNDACJA ''HAPPY KIDS''	217486.16
0000212400	LIMANOWSKA AKCJA CHARYTATYWNA	216663.18
0000047638	FUNDACJA URSZULI SMOK ''PODARUJ ŻYCIE'' OŚRODEK POMOCY OSOBOM Z CHOROBAMI KRWI I NOWOTWORAMI	215084.53
0000402663	ARCHIDIECEZJALNY ZESPÓŁ DOMOWEJ OPIEKI PALIATYWNEJ	214812.32
0000219742	CARITAS ARCHIDIECEZJI WROCŁAWSKIEJ	213196.44
0000225584	CARITAS DIECEZJI TORUŃSKIEJ	211328.00
0000051322	FUNDACJA NA RZECZ REWALORYZACJI MIASTA ŚREM	208886.61
0000229422	LUBARTOWSKIE STOWARZYSZENIE HOSPICJUM ŚW. ANNY	208871.50
0000238525	POLSKIE TOWARZYSTWO WSPIERANIA OSÓB Z NIESWOISTYMI ZAPALENIAMI JELITA ''J-ELITA''	208201.68
0000222393	FUNDUSZ POMOCY DZIECIOM I MŁODZIEŻY IM. MATKI BOŻEJ Z LA SALETTE	208090.28
0000164082	ERNST & YOUNG FUNDACJA	207778.70
